memo,,,,,,,,,,,,,
TABLE,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttack,MstAttackI18n,MstAttackI18n
e,202509010,chara_ron_00101_Normal_00000,chara_ron_00101,0,Normal,,,84,35,100,,表示場所なし,
e,202509010,chara_ron_00101_Special_00001,chara_ron_00101,1,Special,,,134,72,0,,敵単体に自身の攻撃ステータスの116%のダメージ,
e,202509010,chara_ron_00101_Special_00002,chara_ron_00101,2,Special,,,134,72,0,,敵単体に自身の攻撃ステータスの133%のダメージ,ステータスUP + 必殺ワザ性能UP
e,202509010,chara_ron_00101_Special_00003,chara_ron_00101,3,Special,,,134,72,0,,敵単体に自身の攻撃ステータスの144%のダメージ,ステータスUP + 必殺ワザ性能UP
e,202509010,chara_ron_00101_Special_00004,chara_ron_00101,4,Special,,,134,72,0,,敵単体に自身の攻撃ステータスの152%のダメージ,ステータスUP + 必殺ワザ性能UP
e,202509010,chara_ron_00101_Special_00005,chara_ron_00101,5,Special,,,134,72,0,,敵単体に自身の攻撃ステータスの158%のダメージ,ステータスUP + 必殺ワザ性能UP
,,chara_ron_00101_Special_00006,chara_ron_00101,6,Special,,,134,72,0,,,
,,chara_ron_00101_Special_00007,chara_ron_00101,7,Special,,,134,72,0,,,
,,chara_ron_00101_Special_00008,chara_ron_00101,8,Special,,,134,72,0,,,
,,chara_ron_00101_Special_00009,chara_ron_00101,9,Special,,,134,72,0,,,
,,chara_ron_00101_Special_00010,chara_ron_00101,10,Special,,,134,72,0,,,
e,202509010,chara_dos_00101_Normal_00000,chara_dos_00101,0,Normal,,,0,0,55,,表示場所なし,
e,202509010,chara_dos_00101_Special_00001,chara_dos_00101,1,Special,,,242,0,0,,選択したコマにいる味方ディフェンスキャラへの被ダメージを{chara_dos_00101_Special_00001_effective_duration}秒間、{chara_dos_00101_Special_00001_effect_parameter}%カット,
e,202509010,chara_dos_00101_Special_00002,chara_dos_00101,2,Special,,,242,0,0,,選択したコマにいる味方ディフェンスキャラへの被ダメージを{chara_dos_00101_Special_00002_effective_duration}秒間、{chara_dos_00101_Special_00002_effect_parameter}%カット,必殺ワザ性能UP
e,202509010,chara_dos_00101_Special_00003,chara_dos_00101,3,Special,,,242,0,0,,選択したコマにいる味方ディフェンスキャラへの被ダメージを{chara_dos_00101_Special_00003_effective_duration}秒間、{chara_dos_00101_Special_00003_effect_parameter}%カット,必殺ワザ性能UP
e,202509010,chara_dos_00101_Special_00004,chara_dos_00101,4,Special,,,242,0,0,,選択したコマにいる味方ディフェンスキャラへの被ダメージを{chara_dos_00101_Special_00004_effective_duration}秒間、{chara_dos_00101_Special_00004_effect_parameter}%カット,必殺ワザ性能UP
e,202509010,chara_dos_00101_Special_00005,chara_dos_00101,5,Special,,,242,0,0,,選択したコマにいる味方ディフェンスキャラへの被ダメージを{chara_dos_00101_Special_00005_effective_duration}秒間、{chara_dos_00101_Special_00005_effect_parameter}%カット,必殺ワザ性能UP
,,chara_dos_00101_Special_00006,chara_dos_00106,6,Special,,,242,75,0,,,
,,chara_dos_00101_Special_00007,chara_dos_00107,7,Special,,,242,75,0,,,
,,chara_dos_00101_Special_00008,chara_dos_00108,8,Special,,,242,75,0,,,
,,chara_dos_00101_Special_00009,chara_dos_00109,9,Special,,,242,75,0,,,
,,chara_dos_00101_Special_00010,chara_dos_00110,10,Special,,,242,75,0,,,
e,202509010,chara_kai_00201_Normal_00000,chara_kai_00201,0,Normal,,,75,38,150,,表示場所なし,
e,202509010,chara_kai_00201_Special_00001,chara_kai_00201,1,Special,,,221,0,0,,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大85%ダメージ),
e,202509010,chara_kai_00201_Special_00002,chara_kai_00201,2,Special,,,221,0,0,,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大96%ダメージ),ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00201_Special_00003,chara_kai_00201,3,Special,,,221,0,0,,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大103%ダメージ),ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00201_Special_00004,chara_kai_00201,4,Special,,,221,0,0,,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大109%ダメージ),ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00201_Special_00005,chara_kai_00201,5,Special,,,221,0,0,,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大113%ダメージ),ステータスUP + 必殺ワザ性能UP
,,chara_kai_00201_Special_00006,chara_kai_00201,6,Special,,,221,0,0,,,
,,chara_kai_00201_Special_00007,chara_kai_00201,7,Special,,,221,0,0,,,
,,chara_kai_00201_Special_00008,chara_kai_00201,8,Special,,,221,0,0,,,
,,chara_kai_00201_Special_00009,chara_kai_00201,9,Special,,,221,0,0,,,
,,chara_kai_00201_Special_00010,chara_kai_00201,10,Special,,,221,0,0,,,
e,202509010,chara_kai_00401_Normal_00000,chara_kai_00401,0,Normal,,,64,22,40,,表示場所なし,
e,202509010,chara_kai_00401_Special_00001,chara_kai_00401,1,Special,,,134,0,0,,敵単体に最大5回の連続攻撃(自身の攻撃ステータスの最大150%ダメージ),
e,202509010,chara_kai_00401_Special_00002,chara_kai_00401,2,Special,,,134,0,0,,敵単体に最大5回の連続攻撃(自身の攻撃ステータスの最大170%ダメージ),ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00401_Special_00003,chara_kai_00401,3,Special,,,134,0,0,,敵単体に最大5回の連続攻撃(自身の攻撃ステータスの最大183%ダメージ),ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00401_Special_00004,chara_kai_00401,4,Special,,,134,0,0,,敵単体に最大5回の連続攻撃(自身の攻撃ステータスの最大193%ダメージ),ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00401_Special_00005,chara_kai_00401,5,Special,,,134,0,0,,敵単体に最大5回の連続攻撃(自身の攻撃ステータスの最大200%ダメージ),ステータスUP + 必殺ワザ性能UP
,,chara_kai_00401_Special_00006,chara_kai_00401,6,Special,,,134,0,0,,,
,,chara_kai_00401_Special_00007,chara_kai_00401,7,Special,,,134,0,0,,,
,,chara_kai_00401_Special_00008,chara_kai_00401,8,Special,,,134,0,0,,,
,,chara_kai_00401_Special_00009,chara_kai_00401,9,Special,,,134,0,0,,,
,,chara_kai_00401_Special_00010,chara_kai_00401,10,Special,,,134,0,0,,,
e,202509010,chara_kai_00501_Normal_00000,chara_kai_00501,0,Normal,,,99,55,50,,表示場所なし,
e,202509010,chara_kai_00501_Special_00001,chara_kai_00501,1,Special,,,134,81,0,,敵複数体に自身の攻撃ステータスの82%のダメージ,
e,202509010,chara_kai_00501_Special_00002,chara_kai_00501,2,Special,,,134,81,0,,敵複数体に自身の攻撃ステータスの95%のダメージ,ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00501_Special_00003,chara_kai_00501,3,Special,,,134,81,0,,敵複数体に自身の攻撃ステータスの103%のダメージ,ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00501_Special_00004,chara_kai_00501,4,Special,,,134,81,0,,敵複数体に自身の攻撃ステータスの110%のダメージ,ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00501_Special_00005,chara_kai_00501,5,Special,,,134,81,0,,敵複数体に自身の攻撃ステータスの114%のダメージ,ステータスUP + 必殺ワザ性能UP
,,chara_kai_00501_Special_00006,chara_kai_00501,6,Special,,,134,81,0,,,
,,chara_kai_00501_Special_00007,chara_kai_00501,7,Special,,,134,81,0,,,
,,chara_kai_00501_Special_00008,chara_kai_00501,8,Special,,,134,81,0,,,
,,chara_kai_00501_Special_00009,chara_kai_00501,9,Special,,,134,81,0,,,
,,chara_kai_00501_Special_00010,chara_kai_00501,10,Special,,,134,81,0,,,
e,202509010,chara_kai_00601_Normal_00000,chara_kai_00601,0,Normal,,,69,36,100,,表示場所なし,
e,202509010,chara_kai_00601_Special_00001,chara_kai_00601,1,Special,,,92,47,0,,自身の攻撃を3秒間、20%UP,
e,202509010,chara_kai_00601_Special_00002,chara_kai_00601,2,Special,,,92,47,0,,自身の攻撃を3.3秒間、21%UP,ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00601_Special_00003,chara_kai_00601,3,Special,,,92,47,0,,自身の攻撃を3.5秒間、22%UP,ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00601_Special_00004,chara_kai_00601,4,Special,,,92,47,0,,自身の攻撃を3.6秒間、23%UP,ステータスUP + 必殺ワザ性能UP
e,202509010,chara_kai_00601_Special_00005,chara_kai_00601,5,Special,,,92,47,0,,自身の攻撃を3.7秒間、23%UP,ステータスUP + 必殺ワザ性能UP
,,chara_kai_00601_Special_00006,chara_kai_00601,6,Special,,,92,47,0,,,
,,chara_kai_00601_Special_00007,chara_kai_00601,7,Special,,,92,47,0,,,
,,chara_kai_00601_Special_00008,chara_kai_00601,8,Special,,,92,47,0,,,
,,chara_kai_00601_Special_00009,chara_kai_00601,9,Special,,,92,47,0,,,
,,chara_kai_00601_Special_00010,chara_kai_00601,10,Special,,,92,47,0,,,
e,202511020,chara_yuw_00301_Normal_00000,chara_yuw_00301,0,Normal,,,79,0,75,,表示場所なし,
e,202511020,chara_yuw_00301_Special_00001,chara_yuw_00301,1,Special,,,175,160,0,,自身と同じコマと一つ後ろまでのコマにいる青属性の味方と自身の攻撃を9秒間、20%UP + 自身と同じコマと一つ後ろまでのコマにいる青属性以外の味方の攻撃を9秒間、10%UP + 自身の攻撃を9秒間、10%UP,
e,202511020,chara_yuw_00301_Special_00002,chara_yuw_00301,2,Special,,,175,160,0,,自身と同じコマと一つ後ろまでのコマにいる青属性の味方と自身の攻撃を12秒間、32%UP + 自身と同じコマと一つ後ろまでのコマにいる青属性以外の味方の攻撃を12秒間、18%UP + 自身の攻撃を12秒間、14%UP,ステータスUP + 必殺ワザ性能UP
e,202511020,chara_yuw_00301_Special_00003,chara_yuw_00301,3,Special,,,175,160,0,,自身と同じコマと一つ後ろまでのコマにいる青属性の味方と自身の攻撃を14秒間、40%UP + 自身と同じコマと一つ後ろまでのコマにいる青属性以外の味方の攻撃を14秒間、24%UP + 自身の攻撃を14秒間、16%UP,ステータスUP + 必殺ワザ性能UP
e,202511020,chara_yuw_00301_Special_00004,chara_yuw_00301,4,Special,,,175,160,0,,自身と同じコマと一つ後ろまでのコマにいる青属性の味方と自身の攻撃を17.6秒間、46%UP + 自身と同じコマと一つ後ろまでのコマにいる青属性以外の味方の攻撃を17.6秒間、28%UP + 自身の攻撃を17.6秒間、18%UP,ステータスUP + 必殺ワザ性能UP
e,202511020,chara_yuw_00301_Special_00005,chara_yuw_00301,5,Special,,,175,160,0,,自身と同じコマと一つ後ろまでのコマにいる青属性の味方と自身の攻撃を20秒間、50%UP + 自身と同じコマと一つ後ろまでのコマにいる青属性以外の味方の攻撃を20秒間、30%UP + 自身の攻撃を20秒間、20%UP,ステータスUP + 必殺ワザ性能UP
,,chara_yuw_00301_Special_00006,chara_yuw_00301,6,Special,,,175,160,0,,,
,,chara_yuw_00301_Special_00007,chara_yuw_00301,7,Special,,,175,160,0,,,
,,chara_yuw_00301_Special_00008,chara_yuw_00301,8,Special,,,175,160,0,,,
,,chara_yuw_00301_Special_00009,chara_yuw_00301,9,Special,,,175,160,0,,,
,,chara_yuw_00301_Special_00010,chara_yuw_00301,10,Special,,,175,160,0,,,
e,202510020,chara_dan_00201_Normal_00000,chara_dan_00201,0,Normal,,,75,22,75,,,
e,202510020,chara_dan_00201_Special_00001,chara_dan_00201,1,Special,,,125,67,0,,自身と同じコマにいる青属性の味方と自身への被ダメージを{chara_dan_00201_Special_00001a_effective_duration}秒間、{chara_dan_00201_Special_00001a_effect_parameter}%カット,
e,202510020,chara_dan_00201_Special_00002,chara_dan_00201,2,Special,,,125,67,0,,自身と同じコマにいる青属性の味方と自身への被ダメージを{chara_dan_00201_Special_00002a_effective_duration}秒間、{chara_dan_00201_Special_00002a_effect_parameter}%カット,ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00201_Special_00003,chara_dan_00201,3,Special,,,125,67,0,,自身と同じコマにいる青属性の味方と自身への被ダメージを{chara_dan_00201_Special_00003a_effective_duration}秒間、{chara_dan_00201_Special_00003a_effect_parameter}%カット,ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00201_Special_00004,chara_dan_00201,4,Special,,,125,67,0,,自身と同じコマにいる青属性の味方と自身への被ダメージを{chara_dan_00201_Special_00004a_effective_duration}秒間、{chara_dan_00201_Special_00004a_effect_parameter}%カット,ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00201_Special_00005,chara_dan_00201,5,Special,,,125,67,0,,自身と同じコマにいる青属性の味方と自身への被ダメージを{chara_dan_00201_Special_00005a_effective_duration}秒間、{chara_dan_00201_Special_00005a_effect_parameter}%カット,ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00202_Normal_00000,chara_dan_00202,0,Normal,,,69,23,75,,,
e,202510020,chara_dan_00202_Special_00001,chara_dan_00202,1,Special,,,122,0,0,,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大170%ダメージ),
e,202510020,chara_dan_00202_Special_00002,chara_dan_00202,2,Special,,,122,0,0,,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大192%ダメージ),ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00202_Special_00003,chara_dan_00202,3,Special,,,122,0,0,,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大207%ダメージ),ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00202_Special_00004,chara_dan_00202,4,Special,,,122,0,0,,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大218%ダメージ),ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00202_Special_00005,chara_dan_00202,5,Special,,,122,0,0,,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大225%ダメージ),ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00301_Normal_00000,chara_dan_00301,0,Normal,,,80,0,100,,,
e,202510020,chara_dan_00301_Special_00001,chara_dan_00301,1,Special,,,92,15,0,,自身への被ダメージを{chara_dan_00301_Special_00001a_effective_duration}秒間、{chara_dan_00301_Special_00001a_effect_parameter}%カット,
e,202510020,chara_dan_00301_Special_00002,chara_dan_00301,2,Special,,,92,15,0,,自身への被ダメージを{chara_dan_00301_Special_00002a_effective_duration}秒間、{chara_dan_00301_Special_00002a_effect_parameter}%カット,ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00301_Special_00003,chara_dan_00301,3,Special,,,92,15,0,,自身への被ダメージを{chara_dan_00301_Special_00003a_effective_duration}秒間、{chara_dan_00301_Special_00003a_effect_parameter}%カット,ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00301_Special_00004,chara_dan_00301,4,Special,,,92,15,0,,自身への被ダメージを{chara_dan_00301_Special_00004a_effective_duration}秒間、{chara_dan_00301_Special_00004a_effect_parameter}%カット,ステータスUP + 必殺ワザ性能UP
e,202510020,chara_dan_00301_Special_00005,chara_dan_00301,5,Special,,,92,15,0,,自身への被ダメージを{chara_dan_00301_Special_00005a_effective_duration}秒間、{chara_dan_00301_Special_00005a_effect_parameter}%カット,ステータスUP + 必殺ワザ性能UP
,,chara_dan_00301_Special_00006,chara_dan_00301,6,Special,,,92,15,0,,,
,,chara_dan_00301_Special_00007,chara_dan_00301,7,Special,,,92,15,0,,,
,,chara_dan_00301_Special_00008,chara_dan_00301,8,Special,,,92,15,0,,,
,,chara_dan_00301_Special_00009,chara_dan_00301,9,Special,,,92,15,0,,,
,,chara_dan_00301_Special_00010,chara_dan_00301,10,Special,,,92,15,0,,,
e,202511010,chara_mag_00201_Normal_00000,chara_mag_00201,0,Normal,,,59,21,150,,,
e,202511010,chara_mag_00201_Special_00001,chara_mag_00201,1,Special,,,136,0,0,,敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大85%ダメージ) + 4回目の攻撃がヒットした場合、敵を小ノックバック,
e,202511010,chara_mag_00201_Special_00002,chara_mag_00201,2,Special,,,136,0,0,,敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大96%ダメージ) + 4回目の攻撃がヒットした場合、敵を小ノックバック,ステータスUP + 必殺ワザ性能UP
e,202511010,chara_mag_00201_Special_00003,chara_mag_00201,3,Special,,,136,0,0,,敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大103%ダメージ) + 4回目の攻撃がヒットした場合、敵を中ノックバック,ステータスUP + 必殺ワザ性能UP
e,202511010,chara_mag_00201_Special_00004,chara_mag_00201,4,Special,,,136,0,0,,敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大109%ダメージ) + 4回目の攻撃がヒットした場合、敵を中ノックバック,ステータスUP + 必殺ワザ性能UP
e,202511010,chara_mag_00201_Special_00005,chara_mag_00201,5,Special,,,136,0,0,,敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大113%ダメージ) + 4回目の攻撃がヒットした場合、敵を中ノックバック,ステータスUP + 必殺ワザ性能UP
,,chara_mag_00201_Special_00006,chara_mag_00201,6,Special,,,234,175,0,,,
,,chara_mag_00201_Special_00007,chara_mag_00201,7,Special,,,234,175,0,,,
,,chara_mag_00201_Special_00008,chara_mag_00201,8,Special,,,234,175,0,,,
