mst_enemy_character_id,stage_param_id,character_unit_kind,role_type,hp,attack_power,content_type,sequence_set_id
enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_challenge_00004
enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Red,Normal,Attack,10000,100,kim1,event_kim1_challenge_00004
enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_charaget01_00001
enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_charaget01_00002
enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_charaget01_00003
enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_charaget01_00003
enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_charaget01_00003
enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_charaget01_00004
enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_charaget01_00004
enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_charaget01_00004
enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_charaget01_00004
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00002
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00003
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00003
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00003
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00003
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00004
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00004
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00004
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00004
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00005
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00005
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00005
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00005
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00006
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00006
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00006
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00006
enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,Normal,Attack,1000,100,kim1,event_kim1_charaget02_00006
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Blue,Normal,Defense,100000,200,kim1,event_kim1_savage_00001
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Blue,Normal,Defense,100000,200,kim1,event_kim1_savage_00001
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Blue,Normal,Defense,100000,200,kim1,event_kim1_savage_00001
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Blue,Normal,Defense,100000,200,kim1,event_kim1_savage_00001
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Yellow,Normal,Attack,100000,200,kim1,event_kim1_savage_00002
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Yellow,Normal,Attack,100000,200,kim1,event_kim1_savage_00002
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Yellow,Normal,Attack,100000,200,kim1,event_kim1_savage_00002
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Yellow,Normal,Attack,100000,200,kim1,event_kim1_savage_00002
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Yellow,Normal,Attack,100000,200,kim1,event_kim1_savage_00002
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Yellow,Normal,Attack,100000,200,kim1,event_kim1_savage_00002
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Red,Normal,Attack,100000,200,kim1,event_kim1_savage_00003
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Red,Normal,Attack,100000,200,kim1,event_kim1_savage_00003
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Red,Normal,Attack,100000,200,kim1,event_kim1_savage_00003
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Red,Normal,Attack,100000,200,kim1,event_kim1_savage_00003
enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Red,Normal,Attack,100000,200,kim1,event_kim1_savage_00003
enemy_glo_00001,e_glo_00001_glo2_1d1c_Normal_Colorless,Normal,Attack,10000,100,l05,event_l05anniv_1day_00001
enemy_glo_00001,e_glo_00001_glo2_1d1c_Normal_Colorless,Normal,Attack,10000,100,l05,event_l05anniv_1day_00001
enemy_glo_00001,e_glo_00001_glo2_1d1c_Normal_Colorless,Normal,Attack,10000,100,l05,event_l05anniv_1day_00001
enemy_glo_00001,e_glo_00001_glo2_1d1c_Normal_Colorless,Normal,Attack,10000,100,l05,event_l05anniv_1day_00001
enemy_glo_00001,e_glo_00001_glo2_1d1c_Normal_Colorless,Normal,Attack,10000,100,l05,event_l05anniv_1day_00001
enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,Normal,Attack,10000,500,mag1,event_mag1_charaget01_00007
enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,Normal,Attack,10000,500,mag1,event_mag1_charaget01_00007
enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,Normal,Attack,10000,500,mag1,event_mag1_charaget01_00007
enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,Normal,Attack,10000,500,mag1,event_mag1_charaget01_00008
enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,Normal,Attack,10000,500,mag1,event_mag1_charaget01_00008
enemy_glo_00001,e_glo_00001_event_spy1_artwork_Normal_Colorless,Normal,Attack,3000,100,mag1,event_mag1_charaget02_00006
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_aka_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_aka_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_aka_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_aka_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_aka_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_aka_00002
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_aka_00002
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_aka_00002
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_aka_00002
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_aka_00002
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_aka_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_dan_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_dan_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_dan_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_dan_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_dan_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_dan_00006
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_dan_00006
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_dan_00006
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_dan_00006
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_glo1_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_glo1_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Red,Normal,Attack,1000,50,mainquest,hard_glo1_00001
enemy_glo_00001,e_glo_00001_general_h_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_glo1_00002
enemy_glo_00001,e_glo_00001_general_h_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_glo1_00002
enemy_glo_00001,e_glo_00001_general_h_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_glo1_00002
enemy_glo_00001,e_glo_00001_general_h_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_glo1_00002
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,Normal,Defense,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,Normal,Defense,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,Normal,Defense,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,Normal,Defense,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,Normal,Defense,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,Normal,Defense,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_glo1_00003
enemy_glo_00001,e_glo_00001_mainquest_glo2_Normal_Green,Normal,Defense,3000,100,mainquest,hard_glo2_00003
enemy_glo_00001,e_glo_00001_mainquest_glo2_Normal_Green,Normal,Defense,3000,100,mainquest,hard_glo2_00003
enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Yellow,Normal,Attack,72000,480,mainquest,hard_glo3_00001
enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Yellow,Normal,Attack,72000,480,mainquest,hard_glo3_00001
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,hard_glo3_00002
enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,Normal,Technical,8000,1700,mainquest,hard_glo3_00002
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Red,Normal,Attack,65000,1000,mainquest,hard_glo3_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_as_h_Normal_Yellow,Normal,Technical,32000,600,mainquest,hard_glo4_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00002
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00002
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00002
enemy_glo_00001,e_glo_00001_general_h_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_h_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00005
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_gom_00005
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_h_Boss_Blue,Boss,Technical,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Colorless,Normal,Defense,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Colorless,Normal,Defense,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,Normal,Attack,1000,100,mainquest,hard_osh_00003
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00001
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00002
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00004
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00005
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00005
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00005
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00005
enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,Normal,Attack,1000,50,mainquest,hard_spy_00005
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_spy_00006
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_spy_00006
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_spy_00006
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_spy_00006
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_spy_00006
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_spy_00006
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_spy_00006
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_spy_00006
enemy_glo_00001,e_glo_00001_general_h_Normal_Blue,Normal,Attack,10000,100,mainquest,hard_spy_00006
enemy_glo_00001,e_glo_00001_general_Normal_Yellow,Normal,Attack,5000,100,mainquest,hard_tak_00001
enemy_glo_00001,e_glo_00001_general_Normal_Yellow,Normal,Attack,5000,100,mainquest,hard_tak_00001
