作品ID,敵キャラID,MstEnemyStageParameterID,敵キャラ名,クエストタイプ,難易度,インゲームID,コンテンツタイプ,コンテンツID
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Hard,hard_gom_00002,stage,quest_main_gom_hard_2
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Hard,hard_gom_00003,stage,quest_main_gom_hard_2
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Hard,hard_gom_00005,stage,quest_main_gom_hard_2
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Hard,hard_spy_00001,stage,quest_main_spy_hard_1
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Hard,hard_spy_00002,stage,quest_main_spy_hard_1
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Hard,hard_spy_00004,stage,quest_main_spy_hard_1
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Hard,hard_spy_00005,stage,quest_main_spy_hard_1
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Normal,normal_aka_00001,stage,quest_main_aka_normal_3
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Normal,normal_aka_00002,stage,quest_main_aka_normal_3
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Normal,normal_dan_00001,stage,quest_main_dan_normal_5
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Normal,normal_dan_00005,stage,quest_main_dan_normal_5
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Normal,normal_gom_00003,stage,quest_main_gom_normal_2
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Extra,veryhard_aka_00002,stage,quest_main_aka_veryhard_3
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Extra,veryhard_aka_00003,stage,quest_main_aka_veryhard_3
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Colorless,ファントム,normal,Extra,veryhard_gom_00003,stage,quest_main_gom_veryhard_2
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Red,ファントム,normal,Hard,hard_aka_00003,stage,quest_main_aka_hard_3
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Red,ファントム,normal,Hard,hard_dan_00006,stage,quest_main_dan_hard_5
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Red,ファントム,normal,Hard,hard_glo1_00001,stage,quest_main_glo1_hard_4
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Red,ファントム,normal,Normal,normal_aka_00003,stage,quest_main_aka_normal_3
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Red,ファントム,normal,Normal,normal_dan_00002,stage,quest_main_dan_normal_5
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Red,ファントム,normal,Extra,veryhard_dan_00006,stage,quest_main_dan_veryhard_5
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Red,ファントム,normal,Extra,veryhard_glo1_00001,stage,quest_main_glo1_veryhard_4
jig,enemy_glo_00001,e_glo_00001_general_n_Normal_Red,ファントム,normal,Extra,veryhard_gom_00005,stage,quest_main_gom_veryhard_2
jig,enemy_glo_00001,e_glo_00001_general_ori3_vh2_Normal_Blue,ファントム,normal,Extra,veryhard_glo3_00002,stage,quest_main_glo3_veryhard_12
jig,enemy_glo_00001,e_glo_00001_general_ori3_vh2_Normal_Colorless,ファントム,normal,Extra,veryhard_glo3_00002,stage,quest_main_glo3_veryhard_12
jig,enemy_glo_00001,e_glo_00001_general_ori3_vh2_big_Normal_Blue,ファントム,normal,Extra,veryhard_glo3_00002,stage,quest_main_glo3_veryhard_12
jig,enemy_glo_00001,e_glo_00001_general_ori3_vh2_big_Normal_Colorless,ファントム,normal,Extra,veryhard_glo3_00002,stage,quest_main_glo3_veryhard_12
jig,enemy_glo_00001,e_glo_00001_general_ori3_vh3_Normal_Colorless,ファントム,normal,Extra,veryhard_glo3_00003,stage,quest_main_glo3_veryhard_12
jig,enemy_glo_00001,e_glo_00001_general_ori3_vh3_Normal_Red,ファントム,normal,Extra,veryhard_glo3_00003,stage,quest_main_glo3_veryhard_12
jig,enemy_glo_00001,e_glo_00001_general_ori3_vh3_big_Normal_Colorless,ファントム,normal,Extra,veryhard_glo3_00003,stage,quest_main_glo3_veryhard_12
jig,enemy_glo_00001,e_glo_00001_general_ori3_vh3_big_Normal_Red,ファントム,normal,Extra,veryhard_glo3_00003,stage,quest_main_glo3_veryhard_12
jig,enemy_glo_00001,e_glo_00001_general_ori3_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_glo3_00001,stage,quest_main_glo3_veryhard_12
jig,enemy_glo_00001,e_glo_00001_general_ori3_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_glo3_00001,stage,quest_main_glo3_veryhard_12
jig,enemy_glo_00001,e_glo_00001_general_ori4_Normal_Blue,ファントム,normal,Extra,veryhard_glo4_00002,stage,quest_main_glo4_veryhard_16
jig,enemy_glo_00001,e_glo_00001_general_ori4_Normal_Colorless,ファントム,normal,Extra,veryhard_glo4_00003,stage,quest_main_glo4_veryhard_16
jig,enemy_glo_00001,e_glo_00001_general_ori4_Normal_Green,ファントム,normal,Extra,veryhard_glo4_00001,stage,quest_main_glo4_veryhard_16
jig,enemy_glo_00001,e_glo_00001_general_ori4_Normal_Yellow,ファントム,normal,Extra,veryhard_glo4_00003,stage,quest_main_glo4_veryhard_16
jig,enemy_glo_00001,e_glo_00001_general_ori4_big_Normal_Blue,ファントム,normal,Extra,veryhard_glo4_00002,stage,quest_main_glo4_veryhard_16
jig,enemy_glo_00001,e_glo_00001_general_ori4_big_Normal_Colorless,ファントム,normal,Extra,veryhard_glo4_00003,stage,quest_main_glo4_veryhard_16
jig,enemy_glo_00001,e_glo_00001_general_ori4_big_Normal_Green,ファントム,normal,Extra,veryhard_glo4_00001,stage,quest_main_glo4_veryhard_16
jig,enemy_glo_00001,e_glo_00001_general_ori4_big_Normal_Yellow,ファントム,normal,Extra,veryhard_glo4_00003,stage,quest_main_glo4_veryhard_16
jig,enemy_glo_00001,e_glo_00001_general_ori4_big_a__Normal_Green,ファントム,normal,Extra,veryhard_glo4_00003,stage,quest_main_glo4_veryhard_16
jig,enemy_glo_00001,e_glo_00001_general_osh_h_Boss_Blue,ファントム,normal,Hard,hard_osh_00003,stage,quest_main_osh_hard_17
jig,enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Blue,ファントム,normal,Hard,hard_osh_00001,stage,quest_main_osh_hard_17
jig,enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Colorless,ファントム,normal,Hard,hard_osh_00003,stage,quest_main_osh_hard_17
jig,enemy_glo_00001,e_glo_00001_general_osh_h_Normal_Colorless,ファントム,normal,Extra,veryhard_osh_00001,stage,quest_main_osh_veryhard_17
jig,enemy_glo_00001,e_glo_00001_general_osh_n_Boss_Yellow,ファントム,normal,Normal,normal_osh_00001,stage,quest_main_osh_normal_17
jig,enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Green,ファントム,normal,Normal,normal_osh_00003,stage,quest_main_osh_normal_17
jig,enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Green,ファントム,normal,Extra,veryhard_osh_00001,stage,quest_main_osh_veryhard_17
jig,enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Green,ファントム,normal,Extra,veryhard_osh_00002,stage,quest_main_osh_veryhard_17
jig,enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,ファントム,normal,Hard,hard_osh_00003,stage,quest_main_osh_hard_17
jig,enemy_glo_00001,e_glo_00001_general_osh_n_Normal_Yellow,ファントム,normal,Normal,normal_osh_00001,stage,quest_main_osh_normal_17
jig,enemy_glo_00001,e_glo_00001_general_osh_vh_Boss_Blue,ファントム,normal,Extra,veryhard_osh_00001,stage,quest_main_osh_veryhard_17
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Green,ファントム,normal,Extra,veryhard_rik_00001,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Green,ファントム,normal,Extra,veryhard_rik_00002,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Green,ファントム,normal,Extra,veryhard_rik_00003,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Red,ファントム,normal,Extra,veryhard_rik_00001,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Red,ファントム,normal,Extra,veryhard_rik_00002,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Red,ファントム,normal,Extra,veryhard_rik_00003,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Yellow,ファントム,normal,Hard,hard_glo3_00001,stage,quest_main_glo3_hard_12
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Yellow,ファントム,normal,Normal,normal_glo3_00001,stage,quest_main_glo3_normal_12
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_rik_00001,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_rik_00002,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_rik_00003,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_big_Normal_Yellow,ファントム,normal,Extra,veryhard_rik_00001,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_rik_vh_big_Normal_Yellow,ファントム,normal,Extra,veryhard_rik_00002,stage,quest_main_rik_veryhard_11
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Blue,ファントム,normal,Extra,veryhard_sum_00003,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Blue,ファントム,normal,Extra,veryhard_sum_00004,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Green,ファントム,normal,Extra,veryhard_sum_00001,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Green,ファントム,normal,Extra,veryhard_sum_00002,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Green,ファントム,normal,Extra,veryhard_sum_00003,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Green,ファントム,normal,Extra,veryhard_sum_00005,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Green,ファントム,normal,Extra,veryhard_sum_00006,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Red,ファントム,normal,Extra,veryhard_sum_00004,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_sum_00001,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_sum_00002,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_sum_00005,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_sum_00006,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_big_Normal_Blue,ファントム,normal,Extra,veryhard_sum_00001,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_big_Normal_Blue,ファントム,normal,Extra,veryhard_sum_00006,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_big_Normal_Green,ファントム,normal,Extra,veryhard_sum_00004,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_big_Normal_Green,ファントム,normal,Extra,veryhard_sum_00005,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sum_vh_big_Normal_Red,ファントム,normal,Extra,veryhard_sum_00003,stage,quest_main_sum_veryhard_14
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Hard,hard_glo3_00002,stage,quest_main_glo3_hard_12
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Normal,normal_glo3_00002,stage,quest_main_glo3_normal_12
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00001,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00002,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00003,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00004,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00001,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00002,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00003,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00004,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00005,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00006,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,ファントム,normal,Extra,veryhard_sur_00001,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,ファントム,normal,Extra,veryhard_sur_00002,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,ファントム,normal,Extra,veryhard_sur_00003,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,ファントム,normal,Extra,veryhard_sur_00005,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,ファントム,normal,Extra,veryhard_sur_00006,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00001,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00003,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00004,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,ファントム,normal,Extra,veryhard_sur_00004,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,ファントム,normal,Extra,veryhard_sur_00005,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,ファントム,normal,Extra,veryhard_sur_00006,stage,quest_main_sur_veryhard_10
jig,enemy_glo_00001,e_glo_00001_general_vh_Boss_Red,ファントム,normal,Extra,veryhard_dan_00003,stage,quest_main_dan_veryhard_5
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Blue,ファントム,normal,Extra,veryhard_dan_00005,stage,quest_main_dan_veryhard_5
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Blue,ファントム,normal,Extra,veryhard_spy_00004,stage,quest_main_spy_veryhard_1
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Blue,ファントム,normal,Extra,veryhard_spy_00006,stage,quest_main_spy_veryhard_1
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,ファントム,normal,Hard,hard_glo1_00003,stage,quest_main_glo1_hard_4
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,ファントム,normal,Normal,normal_glo1_00003,stage,quest_main_glo1_normal_4
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_spy_00001,stage,quest_main_spy_veryhard_1
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_spy_00005,stage,quest_main_spy_veryhard_1
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Red,ファントム,normal,Extra,veryhard_aka_00001,stage,quest_main_aka_veryhard_3
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Red,ファントム,normal,Extra,veryhard_aka_00002,stage,quest_main_aka_veryhard_3
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Red,ファントム,normal,Extra,veryhard_aka_00003,stage,quest_main_aka_veryhard_3
jig,enemy_glo_00001,e_glo_00001_general_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_spy_00003,stage,quest_main_spy_veryhard_1
jig,enemy_glo_00001,e_glo_00001_glo1_vh_Normal_Blue,ファントム,normal,Extra,veryhard_glo1_00003,stage,quest_main_glo1_veryhard_4
jig,enemy_glo_00001,e_glo_00001_glo1_vh_Normal_Green,ファントム,normal,Extra,veryhard_glo1_00001,stage,quest_main_glo1_veryhard_4
jig,enemy_glo_00001,e_glo_00001_glo2_1d1c_Normal_Colorless,ファントム,event,Normal,event_l05anniv_1day_00001,stage,quest_event_l05anniv_1day
jig,enemy_glo_00001,e_glo_00001_glo2_advent_Normal_Colorless,ファントム,Raid,"",raid_f05anniv_00001,advent_battle,quest_raid_f05anniv_00001
jig,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Blue,ファントム,event,Normal,event_f05anniv_challenge_00001,stage,quest_event_f05anniv_challenge
jig,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Blue,ファントム,event,Normal,event_f05anniv_challenge_00003,stage,quest_event_f05anniv_challenge
jig,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Red,ファントム,event,Normal,event_f05anniv_challenge_00004,stage,quest_event_f05anniv_challenge
jig,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Yellow,ファントム,event,Normal,event_f05anniv_challenge_00002,stage,quest_event_f05anniv_challenge
jig,enemy_glo_00001,e_glo_00001_glo2_charaget01_Normal_Yellow,ファントム,event,Normal,event_f05anniv_charaget01_00002,stage,quest_event_f05anniv_charaget01
jig,enemy_glo_00001,e_glo_00001_glo2_charaget01_Normal_Yellow,ファントム,event,Normal,event_f05anniv_charaget01_00003,stage,quest_event_f05anniv_charaget01
jig,enemy_glo_00001,e_glo_00001_glo2_charaget01_Normal_Yellow,ファントム,event,Normal,event_f05anniv_charaget01_00004,stage,quest_event_f05anniv_charaget01
jig,enemy_glo_00001,e_glo_00001_glo2_charaget02_Normal_Colorless,ファントム,event,Normal,event_f05anniv_charaget02_00001,stage,quest_event_f05anniv_charaget02
jig,enemy_glo_00001,e_glo_00001_glo2_charaget02_Normal_Colorless,ファントム,event,Normal,event_f05anniv_charaget02_00002,stage,quest_event_f05anniv_charaget02
jig,enemy_glo_00001,e_glo_00001_glo2_charaget02_Normal_Colorless,ファントム,event,Normal,event_f05anniv_charaget02_00003,stage,quest_event_f05anniv_charaget02
jig,enemy_glo_00001,e_glo_00001_hut1_advent_Boss_Colorless,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
jig,enemy_glo_00001,e_glo_00001_hut1_advent_Boss_Yellow,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
jig,enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Colorless,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
